player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Enes Kanter,kanteen01,2021,3190,1550,2.275740223831498,-2.697264224822542,-.4215240009910448,4.138609631428771,-3.491520712662376,.6470889187663952,2.759329431108734,-2.960802754264648,-.2014733231559145,1.995030664888731,1.995030664888731,0,2.033739403473416,-2.174446671411943,-.1407072679385268,-1.019801567703932
Luke Kennard,kennalu01,2021,2299,1115,.6642732427525688,-3.325204333955002,-2.660931091202433,.8229887689473003,-5.948603258550277,-5.125614489602976,.6718402896953191,-4.096899593103983,-3.425059303408664,-.3825369084900696,-.3825369084900696,0,.6066642905500071,-3.694069312174709,-3.087405021624702,-.3904663198476255
Maxi Kleber,klebima01,2021,2509,1203,-2.165124295295698,1.044445172535477,-1.120679122760221,.4744577801916399,3.740056160450065,4.214513940641705,-1.757581662870993,1.673243852695958,-.0843378101750354,1.633912268094104,1.633912268094104,0,-1.901517611757816,1.941663583397189,.0401459716393726,-.1352329561279537
Nathan Knight,knighna01,2021,476,228,-2.462774430636193,2.162887608238478,-.2998868223977142,-3.521811861827453,-.2713138070743461,-3.793125668901799,-2.869343944097742,1.76674398224185,-1.102599961855892,.1911894300806401,.1911894300806401,0,-3.065073252380181,-.6882115189208393,-3.753284771301021,-.2344965548641363
Kevin Knox II,knoxke01,2021,931,452,-2.236506272383943,-.7512163855580287,-2.987722657941972,-3.947381906614592,.8488153979371081,-3.098566508677484,-2.705408517214264,-.4766743041366454,-3.182082821350908,-.0993954581258427,-.0993954581258427,0,-2.706430944113782,-1.794757834305649,-4.501188778419431,-.2504552874547951
John Konchar,konchjo01,2021,995,470,.0670468214644318,1.876456792747902,1.943503614212334,.6305445155256514,-.8919334343738776,-.2613889188482262,.1975689864224077,1.398022207920904,1.595591194343312,1.042305688462314,1.042305688462314,0,.8155795350082999,1.313722490712601,2.129302025720901,.0250780573060163
Furkan Korkmaz,korkmfu01,2021,2009,949,1.225251217026117,.5930331767504879,1.818284393776605,.0092059584470614,2.623486790922683,2.632692749369745,1.032509566247185,1.000785655550613,2.033295221797797,2.32442002670998,2.32442002670998,0,1.080414346869263,.9483184775553657,2.028732824424628,.3679282377651113
Luke Kornet,kornelu01,2021,485,225,-2.952769575678544,2.834856397091219,-.1179131785873246,-3.933587206171162,5.281018583159683,1.347431376988521,-3.33587252158109,3.517329954070263,.1814574324891729,.3401288139868786,.3401288139868786,0,-2.121007070133956,2.175121954379866,.05411488424591,-.5708946570127913
Rodions Kurucs,kurucro01,2021,284,125,-4.950964746398698,-1.156826845888113,-6.10779159228681,-2.88537465806158,5.13977803279166,2.25440337473008,-4.812884099937576,.1036487107445802,-4.709235389192995,-.1264135783820639,-.1264135783820639,0,-3.296309277187295,-1.650052031474559,-4.946361308661854,2.267710858408347
Kyle Kuzma,kuzmaky01,2021,3432,1652,-2.569715261979038,-.6426328783717797,-3.212348140350818,-5.103152231006984,.7453375541212739,-4.35781467688571,-3.237588525131938,-.4480712027386458,-3.685659727870584,-.7856622937181619,-.7856622937181619,0,-2.704463485436503,-.172245181101158,-2.876708666537661,-.3785744208162726
Anthony Lamb,lamban01,2021,356,167,-3.500677723170498,-.8815638705573581,-4.382241593727857,-5.193391805285292,.9814227026387785,-4.211969102646513,-3.981422888738812,-.4747545699906643,-4.456177458729476,-.1457617862304245,-.1457617862304245,0,-3.405189916590881,-1.323226636535148,-4.728416553126029,.2704600540784587
Jeremy Lamb,lambje01,2021,1630,765,2.694113135704344,.2653874400080898,2.959500575712434,3.048245058818898,-4.154302076093972,-1.106057017275073,2.933381161992379,-.6409114218693251,2.292469740123054,1.965035933568831,1.965035933568831,0,2.285778556158042,.2909144918651897,2.576693048023232,-.1566307465990775
Romeo Langford,langfro01,2021,376,181,-4.164370946012911,3.760179826240889,-.4041911197720211,-7.954562015465371,3.299794784221393,-4.654767231243978,-5.238361996427554,3.882827280724988,-1.355534715702566,.1285074315875041,.1285074315875041,0,-4.277149812493952,2.208173904850042,-2.068975907643909,-.208532098977407
Zach LaVine,lavinza01,2021,3948,1867,3.995941460845962,-1.482681556259616,2.513259904586346,3.132763953622026,-3.305969322064805,-.1732053684427783,4.046077592468209,-1.936312155802405,2.109765436665803,4.687169160566135,4.687169160566135,0,4.179289230308967,-2.097804348850521,2.081484881458446,1.26490236462709
Jake Layman,laymaja01,2021,1307,602,-3.265423134123107,.227624888069906,-3.037798246053201,-5.82592740309369,3.200342303221912,-2.625585099871778,-3.964337186201448,.9091755204028098,-3.055161665798638,-.0941064535960116,-.0941064535960116,0,-3.45656977523681,.3329299573364941,-3.123639817900316,.4079796774862655
Jalen Lecque,lecquja01,2021,27,12,5.168720729886324,1.765799246555271,6.934519976441596,-17.09943098942895,6.329537963885566,-10.76989302554338,.8637926762193985,2.872956681125144,3.736749357344542,.0380217341301669,.0380217341301669,0,-1.622032954821771,1.715864289354119,.0938313345323483,-4.30064408352847
Damion Lee,leeda03,2021,2320,1079,.172645009541517,1.179751031591239,1.352396041132756,.6281182791153127,-.6024906647454509,.0256276143698618,.2864374548631999,.8585588460993774,1.144996300962577,2.13291340224594,2.13291340224594,0,.2250875656972081,1.156192864421415,1.381280430118623,-.5319616122014816
Saben Lee,leesa01,2021,1189,575,-1.857395428740406,-.8264029608022162,-2.683798389542623,-3.794346105408576,-2.329866513675471,-6.124212619084047,-2.345627310721193,-1.181365479598887,-3.52699279032008,-.2267978944055241,-.2267978944055241,0,-3.318369837802642,-.6940477813289581,-4.0124176191316,-.5066625270107759
Alex Len,lenal01,2021,1809,817,-3.084183701029751,1.336998846950983,-1.747184854078767,-2.719203359391577,-.5320564946858369,-3.251259854077414,-3.183736319878564,1.054562779879721,-2.129173539998843,.2594100462260145,.2594100462260145,0,-3.871027551161422,.6116797840237626,-3.25934776713766,.3733883172405863
Kawhi Leonard,leonaka01,2021,3221,1581,5.95554998364548,1.582472919637159,7.53802290328264,8.108428898912521,.7803413426230521,8.888770241535573,6.654073302283909,1.495126275247076,8.149199577530986,8.715964095720752,8.715964095720752,0,6.336240730430306,2.073472788501814,8.40971351893212,-.8678364657651532
Meyers Leonard,leoname01,2021,61,29,-3.571960463246698,-7.785038962293138,-11.35699942553984,-3.686964301368356,6.092896025862304,2.405931724493948,-3.82300038505426,-5.415990478634613,-9.238990863688873,-.0982746741877219,-.0982746741877219,0,-5.046869276329095,-5.268325959839808,-10.3151952361689,2.380227029429908
Caris LeVert,leverca01,2021,2411,1112,.4103547989854822,.8691628618510412,1.279517660836523,-1.653232668774274,-.9439489815658317,-2.597181650340106,-.0405637503488136,.5521752606928707,.5116115103440573,1.843090845169695,1.843090845169695,0,.9009628414168948,.5906910628295295,1.491653904246424,.7856530301248361
Kira Lewis Jr.,lewiski01,2021,1507,707,-.1226442965233208,-1.05206636143703,-1.17471065796035,-1.434394981322119,2.105419883823003,.6710249025008843,-.4405683562495704,-.4350940694094724,-.8756624256590428,.6759767968655288,.6759767968655288,0,-.6634906178986089,-.3790954438952036,-1.042586061793813,-.0176302293845711
Damian Lillard,lillada01,2021,4129,1978,6.688577302037698,-3.666730366403951,3.021846935633747,4.364576802261668,-2.321186792010805,2.043390010250863,6.527713623079686,-3.550984867901752,2.976728755177934,5.852680151211734,5.852680151211734,0,7.230935000700244,-3.800701116415806,3.430233884284438,1.281579759988451
Nassir Little,littlna01,2021,1160,566,-.7397903825683608,-3.228106873966994,-3.967897256535355,2.296535258049136,-5.757406551262854,-3.460871293213718,-.1829491987749241,-3.887355979389734,-4.070305178164658,-.3777512884603323,-.3777512884603323,0,-.4285054591726952,-4.433456264992369,-4.861961724165064,-.9308727807925957
Kevon Looney,looneke01,2021,1866,875,-1.3783122386949,1.659541483575809,.2812292448809091,3.971468334175224,.3741687614937032,4.345637095668927,-.3482854113258668,1.437444368813238,1.089158957487371,1.692882349964568,1.692882349964568,0,-1.687343261884129,1.646168893437005,-.0411743684471244,-1.237143372219752
Brook Lopez,lopezbr01,2021,3441,1603,-1.59493219089309,2.169839189421446,.5749069985283566,2.772579475077499,-2.031809511083955,.7407699639935448,-.8182239324684308,1.422622636474545,.6043987040061141,2.74343440552305,2.74343440552305,0,-.5498715919012245,1.836348073820538,1.286476481919313,.0013760167702619
Robin Lopez,lopezro01,2021,2540,1177,-1.060695567393837,.1079347671774467,-.9527608002163903,-1.536199908936047,.4802044529831806,-1.055995455952866,-1.21048386548905,.2168490242020725,-.9936348412869772,1.042645214269575,1.042645214269575,0,-2.423047297467651,-.1054186592884892,-2.528465956756141,-1.153887169583149
Kevin Love,loveke01,2021,871,416,-.3849800776026777,-2.486542293889171,-2.871522371491849,3.917781747517432,-2.382557001537728,1.535224745979704,.5798451777520655,-2.608504691257031,-2.028659513504966,.154103236235623,.154103236235623,0,1.111511765567908,-2.791229977972319,-1.67971821240441,.6614371454786833
Kyle Lowry,lowryky01,2021,3153,1490,1.648664583664766,-.4921484071478675,1.156516176516899,.7621155163994334,-2.90042391071389,-2.138308394314457,1.562210739564139,-1.010914122327625,.5512966172365139,2.54792930921928,2.54792930921928,0,1.722671863782677,-.277166068100288,1.445505795682389,1.539460886269658
Timothe Luwawu-Cabarrot,luwawti01,2021,2162,1009,-1.606661706646913,-.8901184745504531,-2.496780181197367,-1.115525236272463,-.6089524914232783,-1.724477727695742,-1.674684327821647,-.8672078871001327,-2.54189221492178,.1076093449638456,.1076093449638456,0,-.288682221704684,-1.495919186762986,-1.78460140846767,.4494066235494152
Trey Lyles,lylestr01,2021,743,358,-2.632886884492841,-.3775222277433037,-3.010409112236145,-8.052246710785251,-2.866201112432293,-10.91844782321754,-3.905775297945118,-.9187811223655259,-4.824556420310644,-.3749341489313429,-.3749341489313429,0,-4.526864521902217,-2.156369944733069,-6.683234466635286,-1.061643481345114
Will Magnay,magnawi01,2021,7,3,-28.11808553658877,-13.87422675193718,-41.99231228852594,-34.5607027622738,-54.07863346136146,-88.63933622363527,-31.31397604496529,-23.23377347535145,-54.54774952031674,-.0829037358977312,-.0829037358977312,0,-19.21931620419828,-18.65588556143667,-37.87520176563495,4.609777061044224
Thon Maker,makerth01,2021,155,76,2.282029939220495,-4.111204548210862,-1.829174608990367,-8.479529194006307,-.5015629785127381,-8.981092172519045,.2453250207735115,-3.581755403892429,-3.336430383118917,-.0224811112309477,-.0224811112309477,0,-1.418544544427817,-3.417049669749719,-4.835594214177537,-1.144139078123535
Theo Maledon,maledth01,2021,3259,1518,-3.770729830328611,-2.817652006881182,-6.588381837209793,-8.235975497684771,-2.343682002346067,-10.57965750003084,-4.833095331488996,-2.869182311949426,-7.702277643438421,-3.859629240929568,-3.859629240929568,0,-5.215248291562956,-2.355514548367711,-7.570762839930667,.6358827508458885
Karim Mane,maneka01,2021,182,88,-6.305965963959588,-5.859904857206577,-12.16587082116617,-4.055192971890606,-2.62058841445302,-6.675781386343626,-6.152295904507308,-5.479051195293047,-11.63134709980036,-.3953587012794506,-.3953587012794506,0,-7.496027397178683,-5.386102382224654,-12.88212977940334,-.8584319096868157
Nico Mannion,mannini01,2021,627,295,-2.604136372024171,-1.278134667114034,-3.882271039138205,-3.272263421697888,-1.904148381719848,-5.176411803417737,-2.862968244639375,-1.474680083943406,-4.337648328582782,-.2398692089859114,-.2398692089859114,0,-1.755817072599571,-1.484588899635567,-3.240405972235138,.3858767351247311
Terance Mann,mannte01,2021,2420,1157,-.1405441363712623,-.2849820885028254,-.4255262248740876,-2.38874168296905,1.61450146073556,-.7742402222334901,-.6732372512116718,.071002063517601,-.6022351876940708,1.258444696309065,1.258444696309065,0,-.8645956279861537,.3894864938298502,-.4751091341563033,-.746816498848929
Boban Marjanovic,marjabo01,2021,464,225,-.834253979639308,-1.926896954077741,-2.761150933717049,-1.773430047165085,4.58889894132476,2.815468894159675,-1.118588987791968,-.6739580852617925,-1.792547073053761,.1092128386775225,.1092128386775225,0,-.6127684214513157,-1.149057750591185,-1.761826172042501,-.6407497208757043
Lauri Markkanen,markkla01,2021,2310,1095,.1054375159245376,-1.077871225975313,-.9724337100507753,-2.669717167131345,-.4637997418750634,-3.133516909006408,-.4572220184792851,-1.002217581945875,-1.45943960042516,.7233846832722655,.7233846832722655,0,.1174944733518967,-1.654480029962309,-1.536985556610412,.3342733180969667
Naji Marshall,marshna01,2021,879,408,-.2571845828261925,-1.061778067727037,-1.318962650553229,-3.820209799146111,3.422732241158753,-.3974775579873575,-1.039830530428347,-.1652482719645156,-1.205078802392863,.3229277993764051,.3229277993764051,0,-.9617703336806011,-.2755002068769688,-1.23727054055757,.4187104003087193
Caleb Martin,martica02,2021,1414,678,-2.444841557526932,2.371264153103046,-.0735774044238853,-4.227415529746677,-.2687799446628675,-4.496195474409545,-2.957170510910791,1.980936075809642,-.9762344351011483,.6128085819823299,.6128085819823299,0,-2.151675284531534,1.314880252228002,-.8367950323035318,-.1257357060849732
Cody Martin,martico01,2021,1594,764,-2.253763243542044,1.018340788697528,-1.235422454844517,-.4184485452336219,1.106469312989142,.6880207677555199,-2.025283459467244,1.10239235165478,-.9228911078124644,.7077399912219344,.7077399912219344,0,-2.241868119366533,.5164297520157616,-1.725438367350772,-.631007067982076
Kelan Martin,martike03,2021,274,127,-.9392914083168465,-3.907069655007612,-4.846361063324458,3.344475447656818,5.373552106799188,8.718027554456008,-.0970319138194964,-2.195805091981928,-2.292837005801425,.0296796141123669,.0296796141123669,0,-1.428468878206677,-3.110033759145116,-4.538502637351792,.1960469681696816
Kenyon Martin Jr.,martike04,2021,1460,692,-.9868792919911357,-1.643764093418004,-2.63064338540914,-1.158796921074968,-.6845666082606182,-1.843363529335587,-1.040649965537893,-1.508162647604179,-2.548812613142072,.0705676703257969,.0705676703257969,0,-2.139643891471743,-1.728088618008985,-3.867732509480728,-.6580186455168032
Frank Mason,masonfr01,2021,161,79,-6.785750228415432,-13.3814101249987,-20.16716035341413,-6.72627250287768,4.603298508428761,-2.12297399444892,-7.094295372512182,-10.40715810005678,-17.50145347256896,-.5876843648183707,-.5876843648183707,0,-8.228142068790348,-9.542760491165316,-17.77090255995567,-1.16836628017679
Garrison Mathews,mathega01,2021,2093,945,.5522683748727414,1.394088815166401,1.946357190039142,-1.406772335640478,-2.227345093436184,-3.634117429076662,.1773096557631633,.7431555497189153,.9204652054820786,1.775613040999087,1.775613040999087,0,-.5006042551623986,1.18553249593004,.6849282407676414,.3385976915492142
Dakota Mathias,mathida01,2021,264,123,-.735859601418262,-2.336894403823561,-3.072754005241823,-5.979567793366184,1.199996924725156,-4.779570868641028,-1.856522183835561,-1.79556406527813,-3.652086249113692,-.0562199250595819,-.0562199250595819,0,-2.320078401413312,-2.231853462498687,-4.551931863911998,-.6953687536699654
Wesley Matthews,matthwe02,2021,2009,965,-2.111055035958838,1.510652282330203,-.6004027536286349,-.847360657973568,-.073369350010441,-.9207300079840089,-1.951726359889471,1.217233055148726,-.7344933047407447,.9916569966185563,.9916569966185563,0,-1.80651036815897,1.692598919949588,-.1139114482093821,-.0674771956292374
Tyrese Maxey,maxeyty01,2021,1628,765,.4569700481798353,-3.369780342689977,-2.912810294510142,-4.383090085226486,-2.746586877054121,-7.129676962280606,-.5347528922812624,-3.491030550518213,-4.025783442799476,-.4928592097678087,-.4928592097678087,0,-1.079797695013535,-3.298199050658392,-4.377996745671927,-1.029969447460753
Skylar Mays,mayssk01,2021,423,206,1.557633983387959,.1761710800091696,1.733805063397129,-.4507057807692055,2.743721208589695,2.29301542782049,1.204004334519967,.7283856918979809,1.932390026417948,.4893733876432877,.4893733876432877,0,1.377795194954035,-.9469981061694508,.4307970887845841,-.5641234216623753
Patrick McCaw,mccawpa01,2021,65,33,1.408324718568782,-6.002936830690799,-4.594612112122017,-4.802441637125487,-16.85130749435255,-21.65374913147804,.1594011942876676,-8.618830962753535,-8.459429768465867,-.0950801101503308,-.0950801101503308,0,-2.090549692904857,-4.349538048830536,-6.440087741735393,-1.09927328280948
CJ McCollum,mccolcj01,2021,2482,1190,4.103679684267192,.3408305030863616,4.444510187353553,1.56601056635925,.71726719816412,2.28327776452337,3.755544018645931,.5083254183860438,4.263869437031975,4.249361751233726,4.249361751233726,0,4.556689679235755,.2478712884254202,4.804560967661176,-.2138404524891564
T.J. McConnell,mccontj01,2021,3144,1462,1.045850941259747,1.217669114229994,2.263520055489741,1.782494179488614,-.9010072053356577,.8814869741529565,1.268414732480572,.8544540331243917,2.122868765604963,3.650548292332086,3.650548292332086,0,1.182957354194717,1.543754229352382,2.726711583547099,.4390259931775986
Jalen McDaniels,mcdanja01,2021,1223,593,-2.57883120935495,-.8844036357523098,-3.46323484510726,-2.226617795684144,-2.268497734450373,-4.495115530134516,-2.653634860648685,-1.219369957115205,-3.873004817763891,-.3398351531874189,-.3398351531874189,0,-1.86453287044323,-1.222199061782513,-3.086731932225743,.0212684634072772
Jaden McDaniels,mcdanja02,2021,2775,1294,-2.50156400788196,-1.553598115614055,-4.055162123496014,1.221950895799504,.5971588933461852,1.819109789145689,-1.859999058139257,-1.134277843021514,-2.994276901160771,-.1610933302153647,-.1610933302153647,0,-1.907281802917328,-.6032273036770378,-2.510509106594366,-.1113583244673629
Doug McDermott,mcderdo01,2021,2802,1307,.4695747098962447,-2.821603914889427,-2.352029204993182,.8690436848781603,-2.113900719191165,-1.244857034313005,.5807650116101833,-2.839461948384445,-2.258696936774261,.3291518353439823,.3291518353439823,0,.1960853723277428,-3.168372718015295,-2.972287345687552,.4729156129457539
Sean McDermott,mcderse01,2021,337,156,-3.060725723521438,-.655748754904296,-3.716474478425734,-14.14178239144641,-1.652987909828372,-15.79477030127478,-5.539039376309868,-.9014530814217275,-6.440492457731596,-.2938144590369076,-.2938144590369076,0,-5.249977198221943,-2.087510692234366,-7.337487890456308,.0287642789042536
JaVale McGee,mcgeeja01,2021,1160,558,-2.017375481221607,1.160163718626299,-.8572117625953082,-3.204436867961018,3.574710894649451,.3702740266884344,-2.295376776316384,1.747351887628586,-.5480248886877979,.6322546595178863,.6322546595178863,0,-1.650281300891988,.6175059118037041,-1.032775389088284,.8490685541476197
Rodney McGruder,mcgruro01,2021,393,194,2.128765348872362,-1.203730262067692,.9250350868046699,4.978644439825065,-2.885458834193208,2.093185605631858,2.900946315307189,-1.611860919576813,1.289085395730376,.3943747041322736,.3943747041322736,0,2.045523674132228,-1.306209131815247,.7393145423169816,-1.365191389820262
Alfonzo McKinnie,mckinal01,2021,482,220,2.790885634848805,-1.135514203019689,1.655371431829116,-5.208090075052517,6.445808341680817,1.2377182666283,1.298325697365594,.3096640084064329,1.607989705772027,.490703091447833,.490703091447833,0,.2241355361764159,-.5209011249923878,-.2967655888159719,.3186703347832007
Jordan McLaughlin,mclaujo01,2021,1713,798,-1.233960911429834,-.6281733880229637,-1.862134299452798,-4.206738983542558,2.085204975648586,-2.121534007893972,-1.895555754877676,-.042952706812604,-1.938508461690279,.3277621720107382,.3277621720107382,0,-1.836771559692107,.34645558579907,-1.490315973893037,-.8026345678604107
Ben McLemore,mclembe01,2021,1556,711,-.4656317238197537,-3.349600435717632,-3.815232159537385,-2.266981649094643,1.681493765828158,-.585487883266485,-.8015319667811063,-2.498221858055507,-3.299753824836613,-.177893430255141,-.177893430255141,0,-.7999063066540917,-2.751183554401492,-3.551089861055584,1.224463418123183
Nicolo Melli,mellini01,2021,871,435,-2.241512241604083,.1563253057710127,-2.08518693583307,-2.335372320044514,7.985837795993662,5.650465475949149,-2.417848912186727,1.820982646232099,-.5968662659546277,.4714649836220749,.4714649836220749,0,-1.772497710409283,.6179605982009406,-1.154537112208343,-1.230420762198815
De'Anthony Melton,meltode01,2021,1760,821,1.689500137253828,2.033713647536926,3.723213784790754,2.192599039837066,5.084487409310932,7.277086449147998,1.895728120200357,2.775016797897329,4.670744918097687,3.122238019966965,3.122238019966965,0,2.519533937322349,2.694164959398737,5.213698896721086,.4505391270906653
Sam Merrill,merrisa01,2021,434,199,1.777916879701535,-3.541131990893351,-1.763215111191815,-4.58063476546168,.8355980553874629,-3.745036710074217,.5047376493783429,-2.898411405128377,-2.393673755750035,.0363938955005431,.0363938955005431,0,1.517112900439355,-3.409818236732521,-1.892705336293166,.6028821457411864
Chimezie Metu,metuch01,2021,618,284,-1.794270519826209,-1.82316808607194,-3.617438605898149,1.576169365598143,-4.836289684024615,-3.260120318426472,-1.218278685066875,-2.424419721732284,-3.642698406799159,-.1295365798227774,-.1295365798227774,0,-.5247628891924435,-2.264933567721447,-2.78969645691389,.1462125068220742
Khris Middleton,middlkh01,2021,4146,1928,2.705409102555528,-.6478854061341519,2.057523696421375,-.5106030822104863,-2.744370478750243,-3.254973560960729,2.10190671971274,-1.161656019878147,.9402506998345928,3.661145142598731,3.661145142598731,0,2.366810337398368,-.5663074743214249,1.800502863076943,.8664827915346641
Darius Miller,milleda01,2021,430,197,2.626643702777189,2.450681074195035,5.077324776972225,.3911906331810396,6.504867929205679,6.896058562386719,2.390536404674585,3.479084599442644,5.869621004117229,.865754885777581,.865754885777581,0,.7002379176265802,1.930198263601935,2.630436181228515,-.0696521236726695
Paul Millsap,millspa01,2021,2037,1011,-.0743616730022129,1.527239762575996,1.452878089573783,-.5738779509653716,-1.971586963210348,-2.54546491417572,-.2449956632197169,.8837410257723305,.6387453625526136,1.747273852047576,1.747273852047576,0,-.1308906181997852,.9561541725884725,.8252635543886873,-.0393883528160078
Patty Mills,millspa02,2021,3082,1454,1.202822330535336,-2.025346341944229,-.822524011408893,-3.041327937414961,6.813636346152438,3.772308408737477,.4087174166405757,-.3187566463991009,.0899607702414748,2.10982041859774,2.10982041859774,0,-.2738650935636411,-.5500498066786084,-.8239149002422494,.1460769066773552
Shake Milton,miltosh01,2021,2683,1262,.6210371734910962,-1.595508122944962,-.9744709494538651,-3.002196108905829,3.521030745876501,.5188346369706722,-.1133901365980305,-.6790486683921805,-.7924388049902109,1.258085029529653,1.258085029529653,0,-.6501410634041381,-.5485372706980194,-1.198678334102158,-.1868910350466274
Donovan Mitchell,mitchdo01,2021,3689,1771,5.424225682654353,-1.523573194791004,3.900652487863349,1.131146985420393,-2.854733894502249,-1.723586909081856,4.790549288311858,-1.958632536204276,2.831916752107582,5.061012351029115,5.061012351029115,0,5.004135387208689,-1.572844101501853,3.431291285706836,.3479399844558786
Adam Mokoka,mokokad01,2021,113,51,-2.860783789792097,-3.147484186414411,-6.008267976206509,-16.04594193619531,6.836307977431777,-9.209633958763529,-5.718493983489277,-1.164928999211715,-6.883422982700992,-.109380662932166,-.109380662932166,0,-3.806135501933167,-3.76452234067488,-7.570657842608047,1.715095007366552
Malik Monk,monkma01,2021,1484,694,1.274598122981882,-1.877159405787026,-.6025612828051434,.5830454037451398,1.580340637457315,2.163386041202455,1.242517120613712,-1.280250395310983,-.0377332746972714,.9661739996282734,.9661739996282734,0,1.918304496047992,-2.767038267956722,-.8487337719087297,.6112549594576543
E'Twaun Moore,mooreet01,2021,732,348,-2.644039818722151,1.005121520680318,-1.638918298041833,-3.243359430570691,1.301932448736077,-1.941426981834614,-2.946270718600205,1.086189885754144,-1.860080832846061,.1565780356971618,.1565780356971618,0,-3.53613662579125,.6058170791162477,-2.930319546675002,-.9111116886350754
Ja Morant,moranja01,2021,3575,1671,1.683838459706393,-2.717354674027255,-1.033516214320861,3.869620715832361,-2.775047635875922,1.094573079956438,2.230351078128936,-2.907561393166757,-.6772103150378217,1.782578680843718,1.782578680843718,0,2.366802716216423,-2.804099268800136,-.4372965525837125,.8812403225464917
Juwan Morgan,morgaju01,2021,249,114,-1.321671299632876,-2.031068357863245,-3.352739657496121,-12.70677884040122,-7.921245056711704,-20.62802389711293,-3.882051139273217,-3.492061256458895,-7.374112395732112,-.2689062617583159,-.2689062617583159,0,-2.087111601685649,-3.367751033120649,-5.454862634806299,-.0169057902115557
Markieff Morris,morrima02,2021,2271,1087,-2.272765969834744,-.1259952127520272,-2.398761182586771,-2.935764235128107,-.871793235475381,-3.807557470603489,-2.52922402982994,-.3468000296111602,-2.876024059441101,-.0699430305288252,-.0699430305288252,0,-2.449855744813519,-.2496603740215492,-2.699516118835068,.0746018512833003
Marcus Morris Sr.,morrima03,2021,2672,1291,1.388864271207197,-.9479246707388876,.4409396004683089,2.583590930145778,-3.192742815397335,-.6091518852515576,1.64696754727883,-1.490410636798682,.156556910480149,1.909878568278186,1.909878568278186,0,1.568327561334276,-1.324647111250407,.2436804500838692,-.2412826521246546
Monte Morris,morrimo01,2021,2374,1151,.7514113960525655,-.5423323966744553,.2090789993781101,-1.100888123675339,2.045399484059393,.9445113603840537,.3594931182713186,-.037438911795078,.3220542064762407,1.787078515142712,1.787078515142712,0,.2044420128532509,-.61411711239735,-.4096750995440991,-.9483105608969249
Mychal Mulder,muldemy01,2021,1127,508,-2.008606385362141,-.6178369097306019,-2.626443295092743,1.053142529087521,-2.631125944964116,-1.577983415876595,-1.479734745877037,-1.093148481872859,-2.572883227749896,.0459404671546865,.0459404671546865,0,-1.795725651039245,-1.644744080583284,-3.440469731622529,.0770591879065019
Dejounte Murray,murrade01,2021,3775,1814,.0982767328621394,.1449820641567939,.2432587970189334,2.217704409020773,-.0736160866724592,2.144088322348313,.5677668245346397,.0972885200569941,.6650553445916338,3.14230583588622,3.14230583588622,0,.2047055761306354,1.50463098366915,1.709336559799786,-.5854036598201746
Jamal Murray,murraja01,2021,3458,1704,2.701359284909921,.4384116056679541,3.139770890577875,3.380282253836143,2.19776601520611,5.578048269042251,2.905469974252371,.8329020398895672,3.738372014141938,5.592363343124151,5.592363343124151,0,3.777339936229721,1.149680580737669,4.92702051696739,-.8675854085249097
Mike Muscala,muscami01,2021,1383,645,.2552776633488815,.8516201814539909,1.106897844802873,-1.310001253152036,6.363503664592385,5.05350241144035,.0473506136386145,2.083459827013681,2.130810440652296,1.608767647169695,1.608767647169695,0,-.8334842950977885,.8022324782943724,-.031251816803416,.1630455434777352
Svi Mykhailiuk,mykhasv01,2021,2412,1137,-1.967944089251517,-1.130107967293218,-3.098052056544735,-.690957281751805,-1.545665254284172,-2.236622536035977,-1.749406990051539,-1.266247198948359,-3.015654188999898,-.1007757348706911,-.1007757348706911,0,-1.448531894452344,-1.907732332976721,-3.356264227429065,.4101379027001063
Abdel Nader,naderab01,2021,761,355,-1.87802885590065,1.968338193242273,.0903093373416228,-4.878786031770536,2.738675421398164,-2.140110610372372,-2.660630942045347,2.207127538101207,-.4535034039441403,.4160784551625162,.4160784551625162,0,-2.293926376336022,.871313453151169,-1.422612923184853,.0326745411068513
Larry Nance Jr.,nancela02,2021,2224,1091,-2.060578410877995,2.186433788519131,.1258553776411362,-4.418695556489352,4.758511641176777,.339816084687425,-2.639786384253207,2.869200427295263,.2294140430420564,1.654543183150395,1.654543183150395,0,-2.583487331856573,2.994096827583979,.4106094957274058,-.2362266986360121
Aaron Nesmith,nesmiaa01,2021,931,441,-3.482156429927257,.642044068447678,-2.840112361479579,-2.846435249610594,3.808818513155692,.9623832635450983,-3.598117051662003,1.319462422493511,-2.278654629168492,.1064660806812956,.1064660806812956,0,-3.324246318242952,.5848255340619475,-2.739420784181005,.3940991526993379
Raul Neto,netora01,2021,2556,1161,-.7118251032182338,2.70016035670367,1.988335253485437,-.8123969841333576,1.230449110642721,.4180521265093634,-.7612392401466336,2.579677230371756,1.818437990225122,2.704246230672125,2.704246230672125,0,-1.122358496858244,2.965137019104775,1.84277852224653,-.0683230005616808
